Fund Name,Filename,Category,Start Date,End Date,Years,CAGR,CAGR_3Y,CAGR_5Y,CAGR_10Y,Abs_1Y,% Away from ATH,Mean Annual Return,Best 1y Return,Rolling 1y Mean,Rolling 2y Mean,Rolling 3y Mean,Rolling 4y Mean,Rolling 5y Mean,Rolling 1y Median,Rolling 3y Median,Skewness,Kurtosis,Positive Month %,Annual Volatility,Downside Deviation,Ulcer Index,Autocorrelation,Max Drawdown,Avg Drawdown,Worst Month,Worst Year,Negative Month %,VaR 95%,CVaR 95%,Recovery Ratio,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Sterling Ratio,Pain Index,Alpha,Beta,Upside Capture,Downside Capture,Roll 3Y 5th %,Roll 3Y 25th %,Roll 3Y Median,Roll 3Y 75th %,Roll 3Y 95th %,Vol_vs_Cat,Sharpe_vs_Cat,Sortino_vs_Cat,Alpha_vs_Cat,bad_days_pct,peer_outperformance_pct,Live_5Y,Deviation,Status
Nippon India Power - Infra Fund Growth Plan Growth Option,Nippon_India_Power___Infra_Fund_Growth_Plan__Growth_Option_101262,Equity - Sectoral / Thematic,2006-04-03,2026-01-09,19.77,0.1288066090109725,0.245372270678468,0.2524624772385528,0.1623696052778505,0.005254725401339,-0.1175979166802639,0.1387918355977103,1.334994797390978,0.1880870909553949,0.1393296020089831,0.1248646116519017,0.113643982222055,0.102386496680417,0.0926709268960781,0.122622162963848,-0.3705885024142338,9.74379760700436,0.5882352941176471,0.208244211649717,0.1500112558955481,0.2463351399835426,0.1023383366598131,-0.5902569783503604,-0.2036381640315405,-0.2688222534018285,-0.503875372232466,0.407563025210084,-0.0209710799770287,-0.0316126795767854,0.2182212387746078,0.3304130687037322,0.4586763079890625,0.2182212387746078,0.4242108676351787,0.189233526459542,0.027233582077007,0.8701543654905144,112.80104331441036,106.14491507412012,-0.1343855024981076,0.0453978527633383,0.122622162963848,0.2319380241370007,0.3516946048147948,0.0392919323614621,-0.045589011372665,-0.0734307705148465,0.0052590011446947,44.832545716046845,49.36708860759494,25.75,0.51,⚠️ Moderate
ICICI Prudential Commodities Fund - Direct Plan - Growth Option,ICICI_Prudential_Commodities_Fund___Direct_Plan___Growth_Option_147662,Uncategorized,2019-10-16,2026-01-09,6.23,0.2873067140606713,0.1793498447229868,0.2517795874024759,,0.1847852760736197,-0.0318828955283737,0.26981252427648,1.9078282828282829,0.383755366682909,0.3244176911158639,0.295006908046966,0.3020741010514677,0.3279809326118618,0.2400218674175478,0.2355640139203261,-0.9118027135766196,6.411028602394918,0.6447368421052632,0.2264239370588746,0.1645980025713192,0.0892732673848714,0.0009298341612506,-0.4120370370370371,-0.06712680302742,-0.2678185745140388,-0.0146938775510203,0.3421052631578947,-0.0205686630369026,-0.0357914937990223,0.6972837105292696,1.0038987794897638,1.3809809992206972,0.6972837105292696,1.719094177931075,0.0585916382690195,0.1295616184204944,0.9957834738583896,130.38519233945908,73.33281250721964,0.1605072020931852,0.1974236938870944,0.2355640139203261,0.4001269348222704,0.526861526794219,0.0381734028722538,0.7285248922558951,0.8949153149353826,0.0986352987750134,41.612483745123534,65.33333333333333,25.02,-0.16,✅ Verifed
quant Multi Asset Allocation Fund - IDCW Option - Regular Plan,quant_Multi_Asset_Allocation_Fund___IDCW_Option___Regular_Plan_101071,Hybrid - Multi Asset,2006-04-03,2026-01-09,19.77,0.1289302524367446,0.2065144824280715,0.2516319234247972,0.1793072226845873,0.1669658245595233,-0.017822515513733,0.1209104321843407,1.001804944200615,0.133749233777058,0.1324515421384735,0.1274996706595458,0.1243554860849412,0.1227925312757277,0.0731386106145343,0.086016242238413,-1.5318929807979524,33.84381751459413,0.7689075630252101,0.0866240655303258,0.0611606449029538,0.0353503737554426,0.0339831981025831,-0.3257823994020313,-0.0254696811934293,-0.2116825082361322,-0.0445816329725612,0.226890756302521,-0.0057103276757276,-0.0130610483726109,0.3957557335000115,0.7957402139318099,1.1270360629146272,0.3957557335000115,1.0275809359711396,0.0161801579364459,0.0588269756766484,0.1354061048718847,38.245743318325616,-2.861571804765593,0.0478720303016041,0.0668035274166467,0.086016242238413,0.1941841756736306,0.2973060359407214,-0.002194783138347,-0.1897043110038468,-0.3219316418843929,0.0070382958392586,31.025272241627285,54.43037974683544,25.80,0.63,⚠️ Moderate
LIC MF Infrastructure Fund Regular Plan Growth,LIC_MF_Infrastructure_Fund_Regular_Plan_Growth_107763,Equity - Sectoral / Thematic,2008-03-26,2026-01-09,17.79,0.0962912178618859,0.2629194629045488,0.2514503936021608,0.1619704237534824,-0.0325352095822712,-0.0886783627049294,0.109584653311155,0.924066949988922,0.1454106183703829,0.1279792735700132,0.1132510563707131,0.1092204597383297,0.108216005875666,0.0875276098055546,0.1011168222141627,-0.1334810256222957,13.370922848413574,0.5674418604651162,0.2036854281562606,0.1448258453698162,0.1740039112675258,0.0572694312058845,-0.508011693008968,-0.1396604359950295,-0.2816698723798558,-0.3512601237981834,0.427906976744186,-0.0200974787893374,-0.0306136136737909,0.1895452785575669,0.1781728727007637,0.2505852306210642,0.1895452785575669,0.4017818688433123,0.1302153838945687,0.0010743284077828,0.944744155629204,105.20276270202508,106.98539734407316,-0.0684240021315828,0.0392019904070967,0.1011168222141627,0.189438335938205,0.3134002550465433,0.0347331488680057,-0.1978292073756336,-0.2815218478828448,-0.0209002525245293,45.27260179434092,45.32710280373832,N/A,0,Not Found
LIC MF Infrastructure Fund Regular Plan IDCW,LIC_MF_Infrastructure_Fund_Regular_Plan_IDCW_107764,Equity - Sectoral / Thematic,2008-03-26,2026-01-09,17.79,0.0962927421624542,0.2629106477024561,0.2514439251916924,0.1619754482838675,-0.0325363603548987,-0.0886797875757752,0.1095857961401469,0.924066949988922,0.1454119805767309,0.1279809395003057,0.113253463365441,0.1092236520267852,0.1082198940972981,0.0875932876062293,0.1011179848015833,-0.1335008968947884,13.371048898992338,0.5674418604651162,0.203684429489543,0.1448255898903619,0.1740025897508894,0.0572789582268441,-0.508011693008968,-0.1396578131225133,-0.2816630516422038,-0.3512734215084239,0.427906976744186,-0.0200977811207221,-0.0306133858737181,0.1895482790801713,0.1781812299222284,0.250596197743293,0.1895482790801713,0.4017926263611077,0.1302129384034806,0.0010751519301809,0.9447394661717244,105.20274708952984,106.98536257717696,-0.0684268073237025,0.0392037965864295,0.1011179848015833,0.1894342075787067,0.3133911609014223,0.0347321502012881,-0.1978208501541688,-0.281510880760616,-0.0208994290021313,45.27260179434092,45.32710280373832,N/A,0,Not Found
quant Multi Asset Allocation Fund GROWTH OPTION - Regular Plan,quant_Multi_Asset_Allocation_Fund_GROWTH_OPTION___Regular_Plan_101072,Hybrid - Multi Asset,2006-04-03,2026-01-09,19.77,0.128825914534991,0.2069549713999652,0.2514326321411921,0.1791416129455196,0.1669766268444119,-0.0178222348884623,0.1389143021766899,0.9971444335530524,0.1337010780201135,0.1323460379682985,0.1273263690081569,0.1241240296131215,0.1225210839043184,0.0732352915548352,0.0859630856844297,30.52428954288181,2312.917878070455,0.7689075630252101,0.2239301372922184,0.1176221100342424,0.1816944709518271,-0.3561028536480214,-0.4477229135102027,-0.14602492088712,-0.2116843354712502,-0.0447611926793377,0.226890756302521,-0.0057099676718745,-0.0150349765956102,0.287735808571824,0.3073544069022582,0.5851443620162422,0.287735808571824,0.5236295334247798,0.1077075288558874,0.0787200905957862,0.1242385224843813,38.26346913275657,-2.7785368133197053,0.0472615250655532,0.0664764980623056,0.0859630856844297,0.1945690195879,0.2963046494963966,0.1351112886235455,-0.6780901180333987,-0.863823342782778,0.0269314107583964,31.004725703718922,54.43037974683544,N/A,0,Not Found
ICICI Prudential Dividend Yield Equity Fund Direct Plan Growth Option,ICICI_Prudential_Dividend_Yield_Equity_Fund_Direct_Plan_Growth_Option_129312,Equity - Dividend Yield,2014-06-12,2026-01-09,11.58,0.15997520224138,0.2447214096273138,0.2510418145614725,0.1799946677889454,0.1229266494655363,-0.0224610941761591,0.1538061862925561,1.0139405204460967,0.176155317241289,0.1766328804227171,0.1674413704381483,0.1576047641375615,0.1557383093352334,0.12225456688598,0.1658218293135944,-1.3717015949755773,12.593942180852462,0.6142857142857143,0.1439162519287073,0.105888270004168,0.1006250219993022,0.0225106186652729,-0.4482051282051282,-0.0761642367872683,-0.1995994659546062,-0.1111111111111109,0.3714285714285714,-0.0138888888888889,-0.0218098039764446,0.3569240782273354,0.6946762502605016,0.9441574806864328,0.3569240782273354,0.9081026044722244,0.0659569184885113,0.0478545972630723,0.8046432409509154,100.94276083330828,76.33532669046657,-0.0482146495245892,0.1038630177225468,0.1658218293135944,0.2524915137216833,0.3298827269683494,0.0005652425266074,0.2583956653599163,0.3432120019142041,0.0355587630460883,41.74859550561798,66.18705035971223,24.82,-0.28,✅ Verifed
HDFC Mid Cap Fund - Growth Option - Direct Plan,HDFC_Mid_Cap_Fund___Growth_Option___Direct_Plan_118989,Equity - Mid Cap,2007-07-05,2026-01-09,18.52,0.1817036663731004,0.2565483183606876,0.2501705390915427,0.1937392508323936,0.09181538703309,-0.0204310029564811,0.1752425696405398,1.3180700094607376,0.2165555469205694,0.212144202885933,0.2024233076277026,0.1952483357160593,0.194057563013261,0.1466538288571814,0.2139019648657606,-0.8231673995194329,12.030159567154154,0.6547085201793722,0.1664675342348823,0.1207268350643599,0.1476375410016903,0.1119386278847339,-0.6080249202699696,-0.1020486526231672,-0.2777593867061591,-0.5151307264273192,0.3408071748878923,-0.01639963011191,-0.0255334623889572,0.2988424656877913,0.7310955071958898,1.008091252522438,0.2988424656877913,0.8993064987767506,0.0884477974308411,0.0818444946767776,0.6892012863106368,103.57940651722056,70.71879537072856,0.0067348863295321,0.1275452367065777,0.2139019648657606,0.2850514200908713,0.3556089294740445,-0.0087261444512311,0.2634364880053402,0.3695154490045855,0.0564920460884798,,65.76576576576578,24.97,-0.05,✅ Verifed
HDFC Focused Fund - Growth Option - Direct Plan,HDFC_Focused_Fund___Growth_Option___Direct_Plan_118950,Equity - Focused,2013-01-01,2026-01-09,13.02,0.1576435614987794,0.223679563643917,0.2486039648744458,0.1627804041175291,0.1290123765262438,-0.0180730309813038,0.1547228789603473,0.9526472929936304,0.1930645020326466,0.1742367383368352,0.1605015989503558,0.155234837709553,0.1481721625035054,0.1593520455319357,0.1555685914649727,-0.9942028618649048,11.441716403084728,0.6050955414012739,0.1626906758847806,0.11752914304594,0.1036685048822542,0.0449707095773522,-0.4562829406608153,-0.0791507224565302,-0.2375702550799827,-0.1374190508541436,0.3885350318471338,-0.015346697338153,-0.0246147147496608,0.3454951904852523,0.6001792110565188,0.830802973357955,0.3454951904852523,0.8799493484433513,0.0694169766528145,0.0326839975169978,0.9421171831614644,106.53703880023215,90.18550236361249,-0.0455740083314858,0.0961384406164239,0.1555685914649727,0.243892154803333,0.309583577282541,-0.0005608889554028,0.1298622608681642,0.1813248413975403,0.0230668500033436,43.8377535101404,55.12820512820513,24.47,-0.39,✅ Verifed
Franklin Build India Fund Growth Plan,Franklin_Build_India_Fund_Growth_Plan_112092,Uncategorized,2009-09-07,2026-01-09,16.34,0.1741200992347147,0.2481147980061266,0.2485148049603516,0.1780386136586105,0.0361373335391892,-0.0559815532850134,0.1685731911299632,1.1957210718546656,0.2020352887429111,0.190975668303607,0.1890548792099498,0.1864920017108481,0.1861338636343363,0.1134972202592756,0.1889209989040854,-0.9087253858705594,9.550901191494953,0.6192893401015228,0.1639430760560864,0.1179289128282503,0.1069350016005342,0.057751366480232,-0.4335577490179495,-0.084011394922379,-0.2742709903814332,-0.2464016049891523,0.3756345177664975,-0.0159534980401473,-0.024453863499413,0.4016076281167011,0.6960958765692133,0.967702461574604,0.4016076281167011,0.9462462871289208,0.0741033687451324,0.0624059875293566,0.8895590086257954,115.06257215899072,89.62817669273764,-0.035025775674825,0.0888894316664126,0.1889209989040854,0.3024617120386523,0.3694165439744684,-0.0243074581305343,0.4207219893353446,0.4816367772892895,0.0314796678838756,44.121302510564256,57.14285714285714,24.25,-0.60,⚠️ Moderate
Edelweiss Mid Cap Fund - Direct Plan - Growth Option,Edelweiss_Mid_Cap_Fund___Direct_Plan___Growth_Option_140228,Equity - Mid Cap,2016-11-28,2026-01-09,9.11,0.2111337052010176,0.269766057385002,0.2482841634366472,0.2111337052010176,0.0646478724154964,-0.0261030242390988,0.1991176827755816,1.1997306330124209,0.2259609419685004,0.2163453102928998,0.2161775359627948,0.2277246073678547,0.2327006078529359,0.1526330481257672,0.258534056361686,-1.3736924918570237,12.834100821833117,0.6846846846846847,0.1672181110226947,0.123510191390645,0.0999812354695944,0.0470628079030971,-0.392054586808188,-0.0789995758120751,-0.2688580849202611,-0.1456628477905074,0.3063063063063063,-0.0157093765341188,-0.0257856228112028,0.5385313992112898,0.9038118196449776,1.2236537203881694,0.5385313992112898,1.179520701337744,0.067249218737506,0.0725771163559013,0.8593620631004885,108.01988290022196,70.23419264858708,0.0076447144802965,0.1515660102990624,0.258534056361686,0.2804160535773315,0.3326223962405118,-0.0079755676634186,0.4361528004544279,0.5850779168703168,0.0472246677676035,41.955555555555556,67.27272727272727,24.81,-0.02,✅ Verifed
ICICI Prudential Manufacturing Fund - Direct Plan - Cumulative Option,ICICI_Prudential_Manufacturing_Fund___Direct_Plan___Cumulative_Option_145075,Equity - Sectoral / Thematic,2018-10-12,2026-01-09,7.24,0.2025196093355974,0.2523589832634874,0.2472480273528678,,0.0948967889908256,-0.0299720599441198,0.1920011852301676,1.1449487554904834,0.2454881665907708,0.2680067604996859,0.2595656393015064,0.2539674779128325,0.2678561335048733,0.1412391738840772,0.2639679333052218,-1.2036604463247416,12.077214051800269,0.6022727272727273,0.1655129936038656,0.120854758551949,0.074484692979122,0.0172741751383714,-0.376255707762557,-0.0532475528796866,-0.2326064382139149,-0.0169884169884171,0.3863636363636363,-0.0156097560975609,-0.0254630427252653,0.538249932578833,0.861078071469724,1.1792635312273263,0.538249932578833,1.321519368694871,0.0459263663388519,0.0678617227040676,0.8352233311626986,110.7213408017287,81.28469650976062,0.185758583104171,0.2214964132770547,0.2639679333052218,0.2920610827306336,0.3284689093712209,-0.0034392856843892,0.4850759913933267,0.6471564527234175,0.0458871417717553,40.661805945036456,55.172413793103445,24.40,-0.32,✅ Verifed
CANARA ROBECO INFRASTRUCTURE FUND - REGULAR PLAN - GROWTH OPTION,CANARA_ROBECO_INFRASTRUCTURE_FUND___REGULAR_PLAN___GROWTH_OPTION_103390,Equity - Sectoral / Thematic,2006-04-03,2026-01-09,19.77,0.1316871359263984,0.2297863581586186,0.2468267667175887,0.1547534109424784,0.0173307949845729,-0.0877678361196138,0.1402578633600812,1.1980198019801982,0.1810315632631614,0.1442699498336132,0.1379541467807058,0.1339331838363303,0.1281309821416547,0.1064645096973435,0.1478125194184484,-0.1336068971640884,16.912958228444072,0.5840336134453782,0.2035842194803611,0.1454742091730402,0.2037522216814666,0.0886283292826722,-0.6729039222741994,-0.1621792881753554,-0.2654097171863668,-0.5875980575270826,0.4033613445378151,-0.0190697674418605,-0.0316563866715667,0.1956997597537226,0.3521252094557054,0.4927824411894708,0.1956997597537226,0.5022789437063432,0.150078701751419,0.0273400085476448,0.8821920268439225,106.64368649509385,96.63109957750495,-0.0632295806488679,0.0459259799123284,0.1478125194184484,0.2316985420720455,0.3145454211740133,0.0346319401921062,-0.0238768706206919,-0.0393246373144381,0.0053654276153325,43.40941805469875,51.47679324894515,24.38,-0.31,✅ Verifed
BANDHAN Infrastructure Fund - Regular Plan - Growth,BANDHAN_Infrastructure_Fund___Regular_Plan___Growth_114476,Equity - Sectoral / Thematic,2011-03-09,2026-01-09,14.84,0.1096476290317189,0.2287069136432173,0.2456804190241521,0.155738338765047,-0.0673471011897656,-0.1848612366975029,0.1171063363308146,1.2044653349001178,0.1621105505390396,0.1513508745913504,0.1453928233638196,0.1388397648036745,0.1344006695470609,0.0521449396084963,0.1485858477147694,-0.9607701907227708,8.867698210578817,0.5586592178770949,0.1815670666241199,0.1332829748251205,0.1858922118445851,0.09561194829432,-0.5798900111568575,-0.1514722043519218,-0.2856031128404669,-0.2589522211213783,0.435754189944134,-0.0181896598199363,-0.0279546811492777,0.1890834932869016,0.2734396163071769,0.3724979060293427,0.1890834932869016,0.436022857135626,0.1393090606510574,0.0048107589230892,0.9163932844369276,108.59422981545345,111.45106288350192,-0.1133527284101813,0.0786678950394226,0.1485858477147694,0.2282953630625779,0.3433221860489938,0.012614787335865,-0.1025624637692204,-0.1596091724745663,-0.0171638220092229,44.4505194095134,45.50561797752809,24.22,-0.35,✅ Verifed
Nippon India Multi Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon_India_Multi_Cap_Fund___Direct_Plan_Growth_Plan___Growth_Option_118650,Equity - Multi Cap,2013-01-02,2026-01-09,13.02,0.1636340354269292,0.2184096022826041,0.2439295516129616,0.160953759653607,0.0458881246615532,-0.0431280997406629,0.1598471803386275,1.0012789693785522,0.2027948651600201,0.1839314732750801,0.167016302482067,0.1619920754621942,0.1579505663293776,0.1408314527917876,0.1643856691110029,-1.3397176664270891,16.02793473693314,0.6114649681528662,0.163237318146395,0.1196011767542096,0.0936471457921835,0.0597502061807469,-0.4275407119293968,-0.0702520980221414,-0.3008582526855581,-0.0588921972669729,0.3821656050955414,-0.0155366950710488,-0.024602676034131,0.3827332248395362,0.6348672999760253,0.8664967874012292,0.3827332248395362,0.9611278646660112,0.0622303752344454,0.0393396631440281,0.9323439577251555,111.94860447614812,95.81981628250536,-0.0292274558226468,0.0962744782307049,0.1643856691110029,0.2413481498912799,0.344581194745474,0.0133765471172874,0.1391333354711491,0.1859598338228887,0.0144129294123582,43.445692883895134,57.692307692307686,23.88,-0.51,⚠️ Moderate
Nippon India Multi Cap Fund - Direct Plan Growth Plan - Bonus Option,Nippon_India_Multi_Cap_Fund___Direct_Plan_Growth_Plan___Bonus_Option_118651,Equity - Multi Cap,2013-01-02,2026-01-09,13.02,0.1636346315266681,0.2184096022826041,0.2439295516129616,0.160953759653607,0.0458881246615532,-0.0431280997406629,0.1598503694747775,1.0012789693785522,0.2027937196738527,0.1839307018867086,0.1670157785576618,0.1619916633282019,0.1579501839173555,0.1408314527917876,0.1643861189658748,-1.3390390158728838,16.020530944001305,0.6114649681528662,0.1632539873523084,0.1196021548457274,0.0936378233655309,0.0597433122872067,-0.4275407119293968,-0.0702392126192927,-0.3008582526855581,-0.0588921972669729,0.3821656050955414,-0.0155366950710488,-0.0246026078656914,0.3827346190921121,0.6348061276017752,0.8664946853202141,0.3827346190921121,0.9612041139581956,0.062218961148932,0.0393366427395124,0.9324290067297876,111.94844517739048,95.81918859057508,-0.0292274558226468,0.0962744782307049,0.1643861189658748,0.2413481498912799,0.344581194745474,0.0133932163232009,0.139072163096899,0.1859577317418737,0.0144099090078426,43.476903870162296,57.692307692307686,23.88,-0.51,⚠️ Moderate
quant Infrastructure Fund - IDCW Option - Regular Plan,quant_Infrastructure_Fund___IDCW_Option___Regular_Plan_106169,Equity - Sectoral / Thematic,2007-09-21,2026-01-09,18.3,0.0699726208242084,0.1451497477622696,0.2435603277075095,0.1827063705750755,-0.0377759668295635,-0.1800705271896112,0.0867747406764086,1.5599369333858886,0.1346133381751659,0.1212125462805957,0.1083810507521074,0.1055787910659929,0.1077820872990527,0.0671425084621334,0.0974774956611256,-0.3923246405874011,9.730075802438703,0.5610859728506787,0.2066676725213329,0.1509133306954573,0.456593172324239,0.109463468341611,-0.781373055964361,-0.410526393032782,-0.2797859601856011,-0.6065847823958144,0.4343891402714932,-0.0203232750757105,-0.0315494225835745,0.0895508493543446,0.0482543820353858,0.0660817754021553,0.0895508493543446,0.1370597520111273,0.3944526000057446,-0.0132701877576825,0.785711180406516,99.6505239285674,106.96142063185464,-0.1897472514948232,-0.0090408205349347,0.0974774956611256,0.2291971915234202,0.4060185227087569,0.037715393233078,-0.3277476980410115,-0.4660253031017536,-0.0352447686899948,45.08542267583759,43.63636363636363,23.95,-0.41,✅ Verifed
HDFC Small Cap Fund - Growth Option - Direct Plan,HDFC_Small_Cap_Fund___Growth_Option___Direct_Plan_130503,Equity - Small Cap,2014-06-30,2026-01-09,11.53,0.188012796880038,0.2034153848359912,0.2433622884931263,0.1897099973197589,0.0033709246426885,-0.0650855468608702,0.1791987002288077,1.2285016969835645,0.2131862192491159,0.2076266140035615,0.2009265950159542,0.1896919089927344,0.187877994296536,0.1611651055388583,0.2164762408124858,-1.417336165700939,10.452318734172133,0.6357142857142857,0.1592602554722746,0.1192575596128187,0.1062933863867524,0.1305585038728011,-0.482556533407001,-0.0773242371308801,-0.3052053981907162,-0.0847842376691497,0.3571428571428571,-0.0160064911116029,-0.0256518106349779,0.3896181770716241,0.8037962547556226,1.0734145264723174,0.3896181770716241,1.060276925039124,0.0667916998472718,0.076039219614968,0.775605552093867,110.99951623684493,73.49483834553438,-0.0255100003873454,0.1615607592859269,0.2164762408124858,0.2537302574794728,0.407781332056024,-0.0192361463422652,0.2266800243101978,0.297186261093176,0.0264508379702813,40.5148095909732,53.23741007194245,24.05,-0.28,✅ Verifed
quant Infrastructure Fund - Growth Option,quant_Infrastructure_Fund___Growth_Option_106170,Equity - Sectoral / Thematic,2007-09-21,2026-01-09,18.3,0.0701045637074242,0.1451045167622937,0.2432791094156337,0.1825775552040869,-0.0377755765787716,-0.1800541200526305,0.0869434912751444,1.5568038969201758,0.1346823742410794,0.1213462707305623,0.1085342550877687,0.1057447729576368,0.1079649670809702,0.0672772716382378,0.0976838608069584,-0.4021773841853091,9.755898249483588,0.5610859728506787,0.206897041390243,0.1511514579355722,0.4560809268054093,0.1083558309062555,-0.7808577752448609,-0.4100786772491288,-0.2797846949430659,-0.6069543207545851,0.4343891402714932,-0.0203157798667518,-0.0315933526021407,0.0897789148420029,0.0488386089985951,0.066850587122562,0.0897789148420029,0.1374387262872866,0.3939365517627728,-0.0131549187178817,0.7868010037161204,99.71767384879672,107.00166310057138,-0.1894326803498071,-0.0081343127549859,0.0976838608069584,0.229309062742284,0.4054883993345652,0.0379447621019881,-0.3271634710778022,-0.465256491381347,-0.035129499650194,45.08542267583759,43.63636363636363,23.92,-0.41,✅ Verifed
BANDHAN SMALL CAP FUND - REGULAR PLAN GROWTH,BANDHAN_SMALL_CAP_FUND___REGULAR_PLAN_GROWTH_147944,Equity - Small Cap,2020-02-26,2026-01-09,5.87,0.2964877099748495,0.2918863623597236,0.2432295523899008,,0.0072172863880661,-0.0625012761613067,0.2648958747402778,1.0281173594132031,0.3473597129374807,0.3003164786076328,0.2840415567996606,0.2947366657984893,0.3075842451805772,0.2671379406566831,0.2878489841185088,-1.1312932549202053,5.482812613167646,0.5833333333333334,0.1671136845001563,0.1235466647055174,0.0845671828376844,0.1012183266439076,-0.2519717725197177,-0.0725517564918123,-0.1169354838709677,-0.0612846458424989,0.4027777777777778,-0.0175219023779725,-0.027904964431779,1.1766703349743204,1.4151307278167775,1.9141569749255087,1.1766703349743204,1.7182537923855792,0.0593002941188785,0.1517845388580566,0.6716774753149123,119.41768700254384,60.079725670007,0.2330499583306668,0.2663681050628212,0.2878489841185088,0.3034687821290922,0.3244722713745716,-0.0113827173143836,0.8380144973713528,1.137928709546368,0.1021961572133698,38.74741913282863,57.74647887323944,24.14,-0.18,✅ Verifed
TATA SmallCap Fund - Direct Plan - Payout of Income Distribution cum capital withdrawal option,TATA_SmallCap_Fund___Direct_Plan___Payout_of_Income_Distribution_cum_capital_withdrawal_option__145207,Equity - Small Cap,2019-06-14,2026-01-09,6.57,0.2284766496357737,0.1648122622759611,0.2424169573728249,,-0.1015478964905999,-0.1760198223242884,0.2127723188473303,1.1987137047195686,0.3170672738891336,0.32674314323009,0.3022244596376583,0.3059516231172499,0.32227121693529,0.2665428359822563,0.2858825122017625,-1.4636083306910754,11.18434885667638,0.6375,0.166140281428185,0.1244920119759755,0.0902278625665621,0.1204959489815306,-0.3660510852620218,-0.0702223503991907,-0.2617613031607201,-0.1128046567046896,0.35,-0.0172244228399501,-0.0277343865470364,0.6241660217240679,1.014062623389732,1.353312931180567,0.6241660217240679,1.3422247378206795,0.0576183387890796,0.1084474104109255,0.6678547456866819,111.74507740086425,64.73339741644992,0.1887278887863955,0.259047654625929,0.2858825122017625,0.3438440774706884,0.4268518873083406,-0.0123561203863548,0.4369463929443073,0.5770846658014256,0.0588590287662387,39.57685127566895,49.36708860759494,N/A,0,Not Found
TATA Small Cap Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option,TATA_Small_Cap_Fund_Direct_Plan___Reinvestment_of_Income_Distribution_cum_capital_withdrawal_option__145209,Equity - Small Cap,2018-11-13,2026-01-09,7.16,0.217263668554922,0.1648122622759611,0.2424169573728249,,-0.1015478964905999,-0.1760198223242884,0.2028646036940382,1.18160813933064,0.2846057267792679,0.3097873053864317,0.3018571257636834,0.2964805528353857,0.3096251164135999,0.2110897145446306,0.2927091702419997,-1.538466021959482,11.573234141760176,0.6206896551724138,0.1603183874886677,0.1199985655061234,0.0876421241630187,0.1239113917351379,-0.3660510852620218,-0.0673124467233058,-0.2617613031607201,-0.1128046567046896,0.367816091954023,-0.0158097610152404,-0.0267066716670536,0.5935337369629795,0.9809459227877928,1.3105462377122916,0.5935337369629795,1.2985505430700168,0.0558235914505746,0.0950001256643542,0.6620255131570076,108.95965301658914,67.02764026842155,0.1928389932382188,0.2613987648866389,0.2927091702419997,0.3362499702622166,0.4206638895883008,-0.0181780143258722,0.4038296923423681,0.5343179723331503,0.0454117440196675,40.64625850340136,51.162790697674424,N/A,0,Not Found
Tata Small Cap Fund Direct Plan Growth,Tata_Small_Cap_Fund_Direct_Plan_Growth_145206,Equity - Small Cap,2018-11-13,2026-01-09,7.16,0.217263668554922,0.1648122622759611,0.2424169573728249,,-0.1015478964905999,-0.1760198223242884,0.2028646036940382,1.18160813933064,0.2846057267792679,0.3097873053864317,0.3018571257636834,0.2964805528353857,0.3096251164135999,0.2110897145446306,0.2927091702419997,-1.538466021959482,11.573234141760176,0.6206896551724138,0.1603183874886677,0.1199985655061234,0.0876421241630187,0.1239113917351379,-0.3660510852620218,-0.0673124467233058,-0.2617613031607201,-0.1128046567046896,0.367816091954023,-0.0158097610152404,-0.0267066716670536,0.5935337369629795,0.9809459227877928,1.3105462377122916,0.5935337369629795,1.2985505430700168,0.0558235914505746,0.0950001256643542,0.6620255131570076,108.95965301658914,67.02764026842155,0.1928389932382188,0.2613987648866389,0.2927091702419997,0.3362499702622166,0.4206638895883008,-0.0181780143258722,0.4038296923423681,0.5343179723331503,0.0454117440196675,40.64625850340136,51.162790697674424,N/A,0,Not Found
Mahindra Manulife Mid Cap Fund - Direct Plan Growth,Mahindra_Manulife_Mid_Cap_Fund___Direct_Plan__Growth_142110,Equity - Mid Cap,2018-02-06,2026-01-09,7.92,0.1950193383211644,0.2573340431584177,0.2419719544145651,0.1950193383211644,0.0512485302944345,-0.0349568009017214,0.1855740305518226,0.9753972042277532,0.2300954703106009,0.2452802797516526,0.2517581545050134,0.2435688379608273,0.2508217755042755,0.1190596008454358,0.2604668964915297,-1.553465922209453,15.424737907977978,0.625,0.1634485852985863,0.1218379339626709,0.0772355204990727,0.0392876555671383,-0.3309945895641543,-0.0633162101901908,-0.2237226839027393,-0.0036832508195103,0.3645833333333333,-0.0152699471464804,-0.0257219045779508,0.5891919217711722,0.8260661178223866,1.1081880160782445,0.5891919217711722,1.194121135275265,0.0546863545721947,0.0725012465041386,0.8109500181560235,108.00771654794843,74.42844318165957,0.1314628659548975,0.2341700820432839,0.2604668964915297,0.2827081099153885,0.3156104024524621,-0.011745093387527,0.358407098631837,0.4696122125603919,0.0471487979158408,41.75204918032787,64.21052631578948,24.17,-0.02,✅ Verifed
