Fund Name,Filename,Category,Start Date,End Date,Years,CAGR,CAGR_3Y,CAGR_5Y,CAGR_10Y,Abs_1Y,% Away from ATH,Mean Annual Return,Best 1y Return,Rolling 1y Mean,Rolling 2y Mean,Rolling 3y Mean,Rolling 4y Mean,Rolling 5y Mean,Rolling 1y Median,Rolling 3y Median,Skewness,Kurtosis,Positive Month %,Annual Volatility,Downside Deviation,Ulcer Index,Autocorrelation,Max Drawdown,Avg Drawdown,Worst Month,Worst Year,Negative Month %,VaR 95%,CVaR 95%,Recovery Ratio,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Sterling Ratio,Pain Index,Alpha,Beta,Upside Capture,Downside Capture,Roll 3Y 5th %,Roll 3Y 25th %,Roll 3Y Median,Roll 3Y 75th %,Roll 3Y 95th %,Vol_vs_Cat,Sharpe_vs_Cat,Sortino_vs_Cat,Alpha_vs_Cat,bad_days_pct,peer_outperformance_pct
Union Small Cap Fund - Regular Plan - Growth Option,Union_Small_Cap_Fund___Regular_Plan___Growth_Option_129647,Equity - Small Cap,2014-06-17,2026-01-09,11.56,0.1437435901110821,0.1773904207502183,0.2019025710408968,0.1469191587611369,-0.0388114008489994,-0.1041823662396383,0.1432700385046817,1.1799591002044991,0.1620560087157848,0.1606174293728222,0.1566748009917333,0.1526094302391755,0.158536645967006,0.1130044843049327,0.1654955070194208,-1.540838406399519,11.970258719523676,0.6142857142857143,0.1637316410670423,0.1243807513940883,0.1314593274639109,0.1201690358688893,-0.4551532033426184,-0.1031847080047122,-0.2760487144790257,-0.2036067481093659,0.3714285714285714,-0.0166015625,-0.0268712574197615,0.3158136404521328,0.5114685809372187,0.6732841631238323,0.3158136404521328,0.707452797617764,0.0910171836424474,0.038206705792736,0.7784254713816018,95.75115093564077,72.17077230372976,-0.0284408267928286,0.0566268890339239,0.1654955070194208,0.2624435444896134,0.3379606744436846,-0.0147647607474976,-0.065647649508206,-0.102944102255309,-0.0113816758519507,40.61181434599156,51.798561151079134
Nippon India Growth Fund Growth Plan Growth Option,Nippon_India_Growth_Fund_Growth_Plan_Growth_Option_100377,Uncategorized,2006-04-03,2026-01-09,19.77,0.1569571611502587,0.2447993331145985,0.229768729302942,0.1832499838944756,0.0532867680125865,-0.0256233705349567,0.1588993466926958,1.2539445456915104,0.1935598445938084,0.1627549139042258,0.1574001656315607,0.1548590664984009,0.1502976366895356,0.1251895510318735,0.1634510090383163,-0.594799491651668,10.69483089037937,0.6302521008403361,0.1896322471249464,0.138587284359209,0.1684227908673745,0.0986797191953689,-0.6265177189409369,-0.1278917732098729,-0.2892704535019232,-0.541069679689653,0.3655462184873949,-0.0188486687601654,-0.0296578629396884,0.2505230999940089,0.5112904720597168,0.699610801947401,0.2505230999940089,0.6887355297626815,0.1150778106615193,0.0509452564087578,0.8157251263954978,107.07337325227743,88.49933258553096,-0.0194756573673158,0.0899784268289118,0.1634510090383163,0.2424651214540984,0.2895411429741178,0.0013817129383256,0.235916584825848,0.2135451176620864,0.0200189367632768,42.65461269776043,59.07172995780591
Nippon India Vision Large - Mid Cap Fund - Direct Plan Growth Plan - Bonus Option,Nippon_India_Vision_Large___Mid_Cap_Fund___Direct_Plan_Growth_Plan___Bonus_Option_118675,Equity - Mid Cap,2013-01-02,2026-01-09,13.02,0.1454017673622905,0.2120596495435371,0.1853465720782199,0.1463694176665617,0.0620610868154367,-0.0269635251871323,0.1452033629299957,1.0100843020271273,0.1814718536136327,0.1610664447297359,0.1426167385237134,0.1373346976640688,0.1334841062115977,0.1170418265420466,0.1638754069069495,-1.025172811580696,12.643230853431234,0.6242038216560509,0.1671081619274219,0.1214495310580499,0.1155475637609617,0.0305507913171935,-0.4502422106888065,-0.0919250631614239,-0.2595044183054346,-0.1641059103380455,0.3694267515923566,-0.0163866573929407,-0.0249960374335771,0.3229412167727376,0.511056829165424,0.703187296140901,0.3229412167727376,0.7575965586109839,0.0816720911372391,0.0200041072555957,0.9828841098363792,109.98751670386402,104.3566835460168,-0.040194218735118,0.083218437584326,0.1638754069069495,0.2092157809380261,0.254030770275153,-0.0080855167586914,0.0433978099748744,0.0646114926230484,-0.005348341332702,43.383270911360796,44.871794871794876
Shriram Balanced Advantage Fund - Direct Growth,Shriram_Balanced_Advantage_Fund___Direct_Growth_147406,Hybrid - Balanced Advantage,2019-07-12,2026-01-09,6.5,0.1052819587082989,0.1046055058098278,0.0896153001249524,,0.0268976667987277,-0.0488266915279789,0.1006619861585787,0.3815731476175783,0.1171772741682511,0.1226069392347957,0.1148971533076473,0.1167692749983005,0.1205225448407614,0.0927360795490935,0.1132687752816893,-1.4001210398483486,15.198202607412972,0.6708860759493671,0.0887386326163561,0.0647193038386743,0.0412905256348068,-0.0216015887825587,-0.1464394217293566,-0.0323356715994891,-0.0791330791137712,-0.0157637085766479,0.3164556962025316,-0.0079376533410303,-0.0136946500313642,0.7189454688156088,0.5102846119352152,0.6996669621350251,0.7189454688156088,0.7955674946580719,0.027569210573621,0.0070822677720976,0.4381835542858561,56.043322620843696,41.14435645497701,0.0925354073920506,0.1041631458585802,0.1132687752816893,0.1243274387554966,0.1417130959937633,-0.0049057047572397,0.2220211993551237,0.2821487760499969,0.0154963245895184,44.4375,55.12820512820513
Aditya Birla Sun Life Consumption Fund Growth Option,Aditya_Birla_Sun_Life_Consumption_Fund_Growth_Option_103111,Equity - Sectoral / Thematic,2006-04-03,2026-01-09,19.77,0.1467592801567929,0.1469881936797727,0.1450036652094275,0.1519085433574754,0.0276541792258744,-0.0904894986449864,0.1468154483211911,0.8363463368220743,0.1713839303928059,0.1541075271840438,0.1552478784561394,0.1581594679591293,0.1582127704267138,0.1418808202479571,0.1561003165640568,-0.8099873388973252,11.28395734870168,0.6176470588235294,0.1700217783410237,0.123434736500269,0.1420564057335384,0.0842199190817625,-0.5772325020112631,-0.0985763637980167,-0.2374485138595123,-0.4809602649006622,0.3781512605042016,-0.0161153519932145,-0.0262496785531448,0.2542463905712803,0.5102833354840827,0.7028757270171176,0.2542463905712803,0.7390571433066935,0.0867319169850767,0.0428096666398884,0.7469725544475311,96.06661281417556,78.96787487119558,0.0407280101228875,0.117275459481526,0.1561003165640568,0.1963008734582826,0.2720178834118958,0.0010694990527688,0.1342812554076853,0.1707686485132086,0.0208350857075761,42.73679884939388,54.43037974683544
TATA Resources - Energy Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option,TATA_Resources___Energy_Fund_Regular_Plan___Payout_of_Income_Distribution_cum_capital_withdrawal_option__135814,Equity - Sectoral / Thematic,2015-12-29,2026-01-09,10.03,0.1514731336100774,0.1583170593522094,0.1707844440909445,0.152840658515251,0.0907918452780522,-0.0428577723048951,0.1524435057352926,1.1651906722671683,0.1698676958306002,0.1563788397999948,0.1515049249238681,0.1601399967400107,0.1764956619969663,0.1233290395893571,0.1691828372642747,-1.0424522675289043,10.279821733358988,0.6065573770491803,0.1794031066098638,0.1320392920268924,0.1245847786920384,-0.0232215563779197,-0.4113685082334599,-0.0992027791348158,-0.1853648784763603,-0.2261844179378653,0.3852459016393442,-0.0173012277111954,-0.0279513535346179,0.3682176213744426,0.5098748585719758,0.6927720696309632,0.3682176213744426,0.7603966885801521,0.0893923477503495,0.0262948579933182,0.9178526432042656,102.46875449998792,91.5417428886155,-0.0239644241461038,0.0638443445963568,0.1691828372642747,0.238214125867914,0.2939442797018235,0.0104508273216089,0.1338727784955784,0.1606649911270541,0.0043202770610059,43.932038834951456,49.586776859504134
TATA Resources - Energy Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option,TATA_Resources___Energy_Fund_Regular_Plan___Reinvestment_of_Income_Distribution_cum_capital_withdrawal_option__135818,Equity - Sectoral / Thematic,2015-12-29,2026-01-09,10.03,0.1514731336100774,0.1583170593522094,0.1707844440909445,0.152840658515251,0.0907918452780522,-0.0428577723048951,0.1524435057352926,1.1651906722671683,0.1698676958306002,0.1563788397999948,0.1515049249238681,0.1601399967400107,0.1764956619969663,0.1233290395893571,0.1691828372642747,-1.0424522675289043,10.279821733358988,0.6065573770491803,0.1794031066098638,0.1320392920268924,0.1245847786920384,-0.0232215563779197,-0.4113685082334599,-0.0992027791348158,-0.1853648784763603,-0.2261844179378653,0.3852459016393442,-0.0173012277111954,-0.0279513535346179,0.3682176213744426,0.5098748585719758,0.6927720696309632,0.3682176213744426,0.7603966885801521,0.0893923477503495,0.0262948579933182,0.9178526432042656,102.46875449998792,91.5417428886155,-0.0239644241461038,0.0638443445963568,0.1691828372642747,0.238214125867914,0.2939442797018235,0.0104508273216089,0.1338727784955784,0.1606649911270541,0.0043202770610059,43.932038834951456,49.586776859504134
Mahindra Manulife Large - Mid Cap Fund - Direct Plan - IDCW,Mahindra_Manulife_Large___Mid_Cap_Fund___Direct_Plan___IDCW_147841,Equity - Mid Cap,2020-01-01,2026-01-09,6.02,0.1522797688982671,0.1192763161819938,0.1349761501854094,,0.0115433412898091,-0.0795064066939581,0.153526891507092,0.9975680438043366,0.2049781982319966,0.1750073668000479,0.1584842055259676,0.1691287560034068,0.1786594626157476,0.1458078366755322,0.150079621189707,-1.845019952742713,14.35930554706644,0.6575342465753424,0.1811086845765729,0.1401555309917507,0.0946385120997834,-0.0308605536952402,-0.3283614205651353,-0.0794071136298412,-0.2179304799604154,-0.0222785017429755,0.3287671232876712,-0.0179752632196954,-0.030662642631227,0.4637565784560863,0.5095270230359997,0.6584097555429227,0.4637565784560863,0.8487944865578507,0.0697147005230837,0.0212000833386679,0.8913496723526678,97.38121511414636,88.20128188358987,0.0997792279967977,0.1203557616216521,0.150079621189707,0.1974784425557694,0.2268066851870507,0.0059150058904595,0.0418680038454501,0.0198339520250701,-0.0041523652496298,41.96368527236046,47.22222222222222
Invesco India Contra Fund - Regular Plan - Growth,Invesco_India_Contra_Fund___Regular_Plan___Growth_105460,Equity - Value / Contra,2007-04-12,2026-01-09,18.75,0.1492930509660102,0.1946294834486595,0.169666174613625,0.1638256182907371,0.0377186311787072,-0.0455340281177868,0.1498613812912924,1.303120356612184,0.1732036629106382,0.1665741875580907,0.1579735333484407,0.1527082722788418,0.1536993024988261,0.1139311155975452,0.1659455428809803,-0.3515008383395977,14.928373549791647,0.6238938053097345,0.1754172483577904,0.1252075594861096,0.1417507390899043,0.0696974262066573,-0.5814266487213998,-0.0995234995973796,-0.257558790593505,-0.4896121883656509,0.3672566371681416,-0.016838560303094,-0.0263328848221059,0.2567702242308925,0.5090323317800727,0.7131602223739233,0.2567702242308925,0.7482479570941272,0.0887411090032236,0.0437337947463591,0.7961302148475824,103.36182409470165,87.46065166418201,0.0164407849107467,0.1136010089016311,0.1659455428809803,0.2095062145849754,0.2850177290527796,0.0064226939422419,0.0890104232667355,0.1405555045820301,0.0289717513239225,42.7176036466247,63.11111111111111
Nippon India Value Fund Growth Plan,Nippon_India_Value_Fund__Growth_Plan_103085,Equity - Value / Contra,2006-04-03,2026-01-09,19.77,0.1600251863114303,0.2140659213662021,0.2011422421778383,0.1596213871186238,0.0509315756514978,-0.0398572303321045,0.1628169399162408,1.3857356960239793,0.1917597577706745,0.1592453654529485,0.1524749042729238,0.149450676287223,0.1444484820682829,0.1290889688450431,0.1671697572179539,-0.4871659904974116,10.74512908440171,0.6218487394957983,0.1966967482314583,0.1418398060716031,0.1632896658551632,0.0776082115898787,-0.639572940167138,-0.120702769023256,-0.2612163147412027,-0.5461157167186869,0.3739495798319328,-0.0191976498668869,-0.0303949641739853,0.2502063115265812,0.5085248597690495,0.7051982731909263,0.2502063115265812,0.7250710402032523,0.1087728441779342,0.0501365161198581,0.8786555332923695,114.44592430420946,98.78310967816655,-0.0066204760982768,0.0934283331355931,0.1671697572179539,0.2214163178659441,0.2666118913125161,0.0277021938159097,0.0885029512557123,0.1325935553990331,0.0353744726974215,43.47647421409492,61.18143459915611
Tata Mid Cap Fund - Direct Plan Growth Option,Tata_Mid_Cap_Fund___Direct_Plan__Growth_Option_119178,Equity - Mid Cap,2006-04-03,2026-01-09,19.77,0.1545880413816558,0.2301913130991166,0.2080694418461992,0.1731014900853542,0.0813355280520882,-0.0246383653480837,0.1562369370527112,1.286275788868496,0.1981389168686204,0.167235587443993,0.1646088710841753,0.1656276888352663,0.1646139930218517,0.1258681571943865,0.1727440792831245,-0.5747149813182593,13.914104806822134,0.6428571428571429,0.1860252115997098,0.1361817237941625,0.1831880484442666,0.1263918804580964,-0.6827679573987073,-0.1363536705565922,-0.2604592830268232,-0.6023384239509662,0.3529411764705882,-0.0180734970979878,-0.0294688191291667,0.22641373208348,0.5084689358407555,0.6945722138502581,0.22641373208348,0.6540539058167131,0.1233525066198009,0.0515773282141551,0.777250591128997,101.87100999105505,80.66450092698936,0.0006274313345231,0.0743935543663141,0.1727440792831245,0.2509430367754058,0.3410890856268533,0.0108315329135964,0.0408099166502058,0.0559964103324055,0.0262248796258573,,58.64978902953587
LIC MF Conservative Hybrid Fund Direct Plan Growth,LIC_MF_Conservative_Hybrid_Fund_Direct_Plan_Growth_120276,Hybrid - Conservative,2013-01-09,2026-01-09,13.0,0.0770529087852258,0.0775329184653674,0.064448328973115,0.0752545830313791,0.0541808762288928,-0.0063146423914928,0.0722618905486891,0.1831255573234487,0.0754858376380998,0.074380171980238,0.0725354948496669,0.07210891441207,0.0722406897239178,0.0766076906622876,0.0702334172758214,-0.6974503538785125,11.695591137376251,0.7770700636942676,0.0336206699790228,0.0225906490616282,0.0101973011663921,0.0311009174057913,-0.0792430838184535,-0.0077447661545107,-0.0299241825034287,-0.0044101669793036,0.2165605095541401,-0.0028855023392233,-0.0047370286465007,0.9723613099378444,0.5072150196847887,0.7548658180960102,0.9723613099378444,0.715142939516232,0.0059666427137904,0.0037206531978778,0.170507853987363,29.50639759125418,3.994645535827369,0.05672230475966,0.0639518161429679,0.0702334172758214,0.0806495024944058,0.0948430242318044,-0.0167625208831511,0.8115194104926347,1.0838725412874657,0.0340878230135866,42.08850684495384,66.02564102564102
Nippon India Vision Large - Mid Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon_India_Vision_Large___Mid_Cap_Fund___Direct_Plan_Growth_Plan___Growth_Option_118678,Equity - Mid Cap,2013-01-02,2026-01-09,13.02,0.1447494328705048,0.2120646029173079,0.1853515193171591,0.1463773578769374,0.0620648038620159,-0.0269633401944065,0.1446524555468551,1.0101610167758737,0.1811137714539487,0.1608605412895168,0.1424910955678768,0.1372308128020464,0.1333905943087274,0.1170843781026415,0.1626949994894413,-1.0254858618804847,12.643177166574642,0.6242038216560509,0.1671051604207719,0.1214713271595833,0.1158695795034614,0.0304942078494641,-0.4502408587306429,-0.0923468858956109,-0.2595347039730785,-0.1640763782195125,0.3694267515923566,-0.0163866557158715,-0.0250080960521006,0.321493329767082,0.507162272290725,0.6976908448457549,0.321493329767082,0.7525436775153307,0.0820468653675249,0.0194222613948775,0.9828518446911836,109.85724352120025,104.51397200690128,-0.0402078752193534,0.0832345633582443,0.1626949994894413,0.2091840685544386,0.2539871774784716,-0.0080885182653415,0.0395032531001753,0.0591150413279023,-0.0059301871934202,43.414481897627965,44.230769230769226
CANARA ROBECO CONSUMER TRENDS FUND - DIRECT PLAN - IDCW Payout Reinvestment,CANARA_ROBECO_CONSUMER_TRENDS_FUND___DIRECT_PLAN___IDCW__Payout_Reinvestment__118274,Uncategorized,2013-01-02,2026-01-09,13.02,0.1407903533480932,0.1282409291205837,0.1250351573713652,0.1402993944229402,-0.0123045078196871,-0.1224969350224764,0.1400358601815656,0.8303443328550935,0.1686385193623084,0.1617039487804773,0.1502658587386711,0.1485691655628145,0.1472765644267921,0.1293636386716765,0.1525508200554347,-1.0703964922467295,13.824709874213816,0.5923566878980892,0.1593903626470466,0.1169823217746609,0.0786208302985509,0.038635475903858,-0.3469196533145935,-0.0645360276269974,-0.2111553784860557,-0.0224220350557705,0.4012738853503185,-0.0155202821869488,-0.0248540898358926,0.4058298571526063,0.5068710052877855,0.6906201904909776,0.4058298571526063,0.8556810042069596,0.0563503219450563,0.0206864932252436,0.9010207836419072,103.19709802633156,95.2556473815531,0.0373417495852993,0.1271968065723163,0.1525508200554347,0.182507318134716,0.228624913763038,-0.0288601715395741,0.2314971180539167,0.204554506205663,-0.0102398264202374,42.44694132334582,61.53846153846154
ICICI Prudential Technology Fund - Direct Plan - IDCW,ICICI_Prudential_Technology_Fund___Direct_Plan____IDCW_120595,Equity - Sectoral / Thematic,2011-05-23,2026-01-09,14.63,0.1505675716113581,0.11495514366912,0.1001916291307136,0.1317933326136289,-0.0622387366465396,-0.1160245183887914,0.151517574938933,1.5805619266055049,0.1901605676242339,0.1801800998993886,0.1679722372259769,0.1614589104819859,0.1624547232050642,0.1275908094486898,0.1307995398507138,-0.6922133582515076,8.558774747107137,0.5875706214689266,0.1786984695002969,0.1278065788859628,0.1213789418064237,0.0160690101378695,-0.3884992987377278,-0.1010983575518575,-0.1752284263959391,-0.2604809997820242,0.4067796610169492,-0.0162731051560979,-0.0271686914511216,0.3875620164581168,0.5068178360151407,0.7086299656934585,0.3875620164581168,0.7487260136996944,0.0924970574983618,0.0540798322878036,0.680521685482601,80.96844664180949,43.400592388898815,0.0226913476377063,0.0698609847935636,0.1307995398507138,0.2775849899364968,0.3457549677449059,0.009746190212042,0.1308157559387434,0.1765228871895494,0.0321052513554914,,53.40909090909091
DSP Midcap Fund - Regular Plan - Growth,DSP_Midcap_Fund___Regular_Plan___Growth_104481,Equity - Mid Cap,2006-11-16,2026-01-09,19.15,0.1495667179827724,0.1959778128455851,0.1473911049090441,0.14920414937358,0.0323741758509532,-0.0354698964458552,0.1503691569876437,1.533154272284707,0.1873542728341463,0.1646644407479992,0.1647993442922176,0.1595974124515203,0.1588119652880981,0.1150993060540799,0.1628871155518159,-0.7623353013639327,11.543222378722506,0.6277056277056277,0.176732571324481,0.1294291286392334,0.1728075645027733,0.116178521423411,-0.6568353451864185,-0.1251353645553488,-0.2435908340846844,-0.584598296927064,0.3679653679653679,-0.0176478083588175,-0.0276359209403681,0.2277080840409455,0.5067923660677572,0.6920136056268121,0.2277080840409455,0.6643412876434254,0.112564231274023,0.0504243387978613,0.7233310229691347,104.64698031451036,86.29080728343382,0.0160370953127417,0.1088618889642298,0.1628871155518159,0.2140318391521787,0.3300974267741599,0.0015388926383676,0.0391333468772076,0.0534378021089595,0.0250718902095636,42.914722104369964,54.78260869565217
Taurus Ethical Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option,Taurus_Ethical_Fund___Regular_Plan___Payout_of_Income_Distribution_cum_Capital_Withdrawal_option_111788,International Equity / FoF,2009-04-06,2026-01-09,16.76,0.1367954821359789,0.1478001876642856,0.1257070012822665,0.1275904391292894,-0.0080719557195572,-0.1013372335979941,0.1353136501349788,0.7826572385560102,0.126318478674764,0.1213526005247402,0.120016317205958,0.1225351089797442,0.1268752344999618,0.0819112627986347,0.1348239582340826,0.397905646640675,46.99849335732548,0.5792079207920792,0.1515644228578709,0.1071195128503413,0.116724567595459,0.1033503772910015,-0.2999489013796628,-0.0953685444776412,-0.1706437291897891,-0.167957117331745,0.4108910891089108,-0.0135593220338982,-0.021691941390428,0.4560626210223351,0.5066854126313906,0.7169140345444933,0.4560626210223351,0.7001919500487159,0.0859079848654592,0.0238490926927578,0.7036268276602821,81.3779780032993,63.17031014699992,-0.029884531804645,0.0725669679321536,0.1348239582340826,0.1772536478509178,0.2243948074757216,-0.0253723480421834,0.1975443170035599,0.2515190184586307,0.002259140410122,43.08214199176157,56.71641791044776
Mahindra Manulife Consumption Fund - Direct Plan Growth,Mahindra_Manulife_Consumption_Fund___Direct_Plan__Growth_145356,Equity - Sectoral / Thematic,2018-11-16,2026-01-09,7.15,0.1383411228863784,0.1716952650409198,0.1627396106335568,,0.0110112709707579,-0.104037135128245,0.1372645819436272,0.6936778793816678,0.1669546887995358,0.1883076447069441,0.1817413738287257,0.1796727972198464,0.1874950298039923,0.1262998412847384,0.1858433219171734,-1.5481286970997234,26.912242085517597,0.6436781609195402,0.1546155893785417,0.1130183088996338,0.0827242670450037,0.0163018517581799,-0.3397660503476901,-0.0630103773441957,-0.2352161053334605,-0.0247469803365373,0.3448275862068966,-0.0140837192205809,-0.0230794554676063,0.4071658211431392,0.5066832083443911,0.6931719616858669,0.4071658211431392,0.848664515353349,0.0543996344595388,0.0136565517831906,0.8025038936819788,88.58864268587739,77.60719986088355,0.1203831845616816,0.155873161089639,0.1858433219171734,0.2097229629473299,0.2333052777339346,-0.0143366899097132,0.1306811282679937,0.1610648831819578,-0.0083180291491215,44.38138479001135,44.18604651162791
ICICI Prudential Equity Savings Fund - Direct Plan - Cumulative option,ICICI_Prudential_Equity_Savings_Fund___Direct_Plan___Cumulative_option_133054,Hybrid - Equity Savings,2014-12-08,2026-01-09,11.09,0.0863423381308554,0.0915748637009805,0.0887544654455454,0.0921285074645259,0.0813148788927335,-0.0051730998806207,0.0813368125489225,0.3306836248012716,0.0861179087534607,0.0866872552588213,0.0845315530195395,0.0834821844924086,0.0837753172054321,0.0838737570255081,0.0871579456902449,-3.403543600315513,74.26986968654226,0.7985074626865671,0.0520095392511206,0.0384879833739721,0.0221600298745974,-0.0209147118735284,-0.1920359666024406,-0.0119831901307454,-0.1253298153034301,-0.0043807248108322,0.1791044776119403,-0.0036523009495981,-0.007363051790195,0.44961545307606,0.5064905113591804,0.6844301992883767,0.44961545307606,0.771029455671399,0.0081750606246018,0.0081917859020278,0.2785271899603647,36.89966442355521,9.480549695123411,0.0490183792712831,0.0802790695298808,0.0871579456902449,0.0917914542428602,0.1081995386611746,-0.0383721259630568,0.4249869160652126,0.537912734413369,0.0176663309096377,33.602052033711985,64.66165413533834
Sundaram Aggressive Hybrid Fund Formerly Known as Principal Hybrid Equity Fund - Direct Plan - Growth Option,Sundaram_Aggressive_Hybrid_Fund__Formerly_Known_as_Principal_Hybrid_Equity_Fund___Direct_Plan___Growth_Option_149601,Hybrid - Aggressive,2022-01-03,2026-01-09,4.02,0.1082331204490028,0.1354451490307431,0.1082331204490028,,0.0584185971243031,-0.0192506346935248,0.1037298537791968,0.3498690421707844,0.1385077206483192,0.1651493373623782,0.1393835097658518,0.1163014287640965,,0.1095743872503456,0.1389194929831332,-0.6858039326382585,5.173814082365796,0.6326530612244898,0.095368417257226,0.0680558394673461,0.04470477608719,0.0075191346014429,-0.1312789171981942,-0.0364936522655396,-0.0522007081410805,-0.0102914735296806,0.3469387755102041,-0.0095758906190521,-0.0145834861363414,0.8244516542256456,0.5057556981249803,0.7087286091319988,0.8244516542256456,0.7929535084784912,0.0311064940739599,0.0125462417872431,0.6981989327414451,83.77121329456105,71.50604782284336,0.1148969637534512,0.1311706384933594,0.1389194929831332,0.1468910104390632,0.1676854277867678,-0.0598928681429586,0.2651504224043346,0.3641233194229625,0.0171030076973047,43.83838383838384,64.58333333333334
Kotak Midcap Fund - Regular Plan - Growth,Kotak_Midcap_Fund___Regular_Plan___Growth_104908,Equity - Mid Cap,2007-04-02,2026-01-09,18.77,0.1487783792612576,0.2084336453600925,0.2096197392638461,0.1793953342179999,0.0276825029849949,-0.0372336256830795,0.1494820490753698,1.079476664713923,0.1824118366338397,0.1715721565864623,0.1690429487876416,0.1663879323640429,0.1690170361030509,0.1178089228981699,0.1974230453646962,-0.8128202122726875,11.443558189855176,0.6592920353982301,0.1755730525786608,0.1290089152890428,0.2465519680402858,0.1281796309321713,-0.7200227531285551,-0.1855524359902766,-0.2822114216281896,-0.6521764671327028,0.336283185840708,-0.0168935719382202,-0.027802541421862,0.2066301080275642,0.5056492323700006,0.6881569313434713,0.2066301080275642,0.5210194714161837,0.1658611570688595,0.0451377170074967,0.7392023780188878,101.90202823701756,84.6784779717855,-0.0281967456174604,0.0781079669392627,0.1974230453646962,0.2502541350244809,0.3362619170341792,0.0003793738925474,0.037990213179451,0.0495811278256187,0.0197852684191989,42.44588744588745,60.88888888888889
Franklin India Balanced Advantage Fund IDCW,Franklin_India_Balanced_Advantage_Fund__IDCW_150478,Hybrid - Balanced Advantage,2022-09-06,2026-01-09,3.34,0.0933490015255866,0.0975347186393662,,,0.0026188527639312,-0.0460475553384724,0.0883308379255373,0.2736938275571263,0.1221229401776516,0.1263986651962226,0.1047592540048431,,,0.1173991320680963,0.1019281929649255,-2.249056063018464,19.01252872230878,0.6585365853658537,0.0661296383486475,0.0502144088044234,0.0310836149590001,0.0014927159999174,-0.0948841555352629,-0.0265947721123185,-0.0362924604356257,-0.0064217410217277,0.3170731707317073,-0.0060611049169777,-0.0104527860456977,0.9838207548877248,0.5042973522668404,0.6641321150563642,0.9838207548877248,0.73738433244909,0.0216348775421721,0.0012118921449188,0.4671323308176083,52.68243237669854,29.861809312997774,0.0945631533310193,0.0967093680620841,0.1019281929649255,0.1132972766489144,0.1198829641394665,-0.0275146990249483,0.2160339396867488,0.2466139289713359,0.0096259489623395,41.3625304136253,60.0
BANDHAN Large Cap Fund Direct Plan Growth,BANDHAN_Large_Cap_Fund_Direct_Plan_Growth_118479,Equity - Large Cap,2013-01-02,2026-01-09,13.02,0.1363790201610797,0.184965153085437,0.1515616437757245,0.1519038856047916,0.0989727878897097,-0.0248081023454157,0.1350450092908613,0.8915515840779853,0.1489606537068823,0.1405889175751281,0.1318044263584242,0.1316925865015301,0.132580488792073,0.122280580736569,0.1321983162715919,-0.8949116994843724,15.956665002207352,0.6369426751592356,0.1515287019581984,0.1081424123924693,0.0718356301274334,0.012910039235978,-0.351422550052687,-0.0566532450547549,-0.2181766864239345,-0.0416227608008429,0.3566878980891719,-0.014156686960594,-0.0223222256128819,0.3880770318826527,0.5040564538205445,0.7062818229344262,0.3880770318826527,0.870578966387905,0.0499175443478329,0.0120909173232994,0.9448880628734704,97.1985030486284,89.11056934533381,0.0439965855973642,0.1022054999135807,0.1321983162715919,0.1667544868820766,0.2024698239310186,-0.0111928945914083,0.2114349553083784,0.2917718219970042,0.0182792455727522,45.202492211838006,60.256410256410255
JM Aggressive Hybrid Fund Direct - Bonus Option - Principal Units,JM_Aggressive_Hybrid_Fund__Direct____Bonus_Option___Principal_Units_133401,International Equity / FoF,2014-12-23,2025-01-27,10.1,0.131246589586244,0.2055565790481726,0.2355660556243743,0.1263214841545412,0.1139331546193211,-0.129256563685421,0.1290680412893953,0.9884631369467812,0.1618259707247063,0.14242578364779,0.1307662681894897,0.1301619599260166,0.1241377228499544,0.1194987782418719,0.1207054331244894,2.0041252430775183,105.67206391139436,0.6311475409836066,0.1414130799084932,0.0976189066478065,0.0725927852418971,0.0107607967875563,-0.3656103738145091,-0.0508756852519221,-0.1879711097702651,-0.0853210599783296,0.360655737704918,-0.0113561304395966,-0.0200264425689663,0.358979391686603,0.5038189510641227,0.7298441667994741,0.358979391686603,0.8698988797770641,0.0435580819462377,0.029951312655246,0.7154995416533371,84.81547911291443,64.08932373805268,0.0033571932794467,0.0697849220926444,0.1207054331244894,0.2139270241736274,0.255307242919244,-0.0355236909915611,0.194677855436292,0.2644491507136114,0.0083613603726103,42.897271268057786,61.15702479338842
